,nitrogen_kg_per_t_greenwood,phosphate_kg_per_t_greenwood,potassium_kg_per_t_greenwood,herbicide_kg_per_t_greenwood,diesel_planting_L_per_t_greenwood,lubricants_planting_L_per_t_greenwood,electric_planting_MJ_per_t_greenwood,diesel_harvesting_L_per_t_greenwood_ME,lubricants_harvesting_L_per_t_greenwood_ME,gasoline_harvesting_L_per_t_greenwood_ME,harvesting_equipment_harvesting_kg_per_t_greenwood_ME,yield_residue_ton_of_drylog
1975,0.9373409842960245,0.256095956415942,6.487537601726067e-05,2.7018128156783754e-09,0.46576636349796774,0.006428464106167448,0.2845100696074957,7.240883420694233,0.4962167377740169,0.9349526771906378,0.4862753931148885,47.13184020097126
1976,2.0269467146670923,0.12697818123869908,0.00014347989662283025,2.6975577625530366e-09,0.46063048159221825,0.00931228507659589,0.4090583185098632,8.61327884264747,0.5398609376761454,1.3056952376152027,0.6583344941387264,45.43759811924392
1977,1.5524462027130461,0.2998762714409351,4.762684955143294e-05,2.513836163110477e-09,0.4920373398158358,0.007039401334310438,0.31924182891661496,5.441342010031876,0.4091089171214254,0.9508541706166351,0.5465240134853068,41.49520603929087
1978,1.5981497725275189,0.19305114447350585,7.849142799922183e-05,5.546779589535089e-09,0.4571869717452132,0.010747117258743536,0.38839215340181416,7.081526357107974,0.4974073812274247,0.992550368518491,0.6571757988357638,31.28279267873899
1979,0.5775069085118815,0.14618201431106864,0.00021174773912154148,1.3075565500268226e-08,0.29927267367267724,0.006794895947738464,0.281274683607351,5.651922260106683,0.3753974024835073,0.8603899854065391,0.4673645349558208,52.71075035569849
1980,1.4495691549155902,0.2808497607858776,0.000186399037731813,2.662578914502608e-08,0.4738928594568147,0.006638740555020579,0.3232472898153083,5.827548352556556,0.4089715472605532,0.9055549034798119,0.5474645499927799,54.24422540981952
1981,1.0240290287146068,0.1548005111357865,0.00018765559053577916,2.1723622642110834e-08,0.353967474657308,0.007046715105019243,0.25850998564774846,4.701913911157155,0.3989266606344921,0.7591332588058188,0.42249181288929843,36.48391180909635
1982,0.9896021439399711,0.1352030223286354,0.00017974444529895352,6.608319966094753e-09,0.5854200014907135,0.00856603155187507,0.38481508487846916,8.413999528959236,0.7488700465867213,1.1035782250566626,0.6925119749576701,45.11800700203827
1983,1.0388915836370576,0.1702453249402299,3.961414994040507e-06,1.314587019217693e-08,0.295632283036168,0.00644860514584739,0.2606520666986529,5.530370087331636,0.42778450161502124,0.7901502188037411,0.4600451642572947,48.3573532801721
1984,0.7445185598998912,0.21520150510796104,0.00013496912550473635,8.423844517399407e-09,0.3104479605955742,0.005614295315002911,0.23174073447024018,4.468771125013647,0.3597683360427582,0.722155333452999,0.4323769414226116,41.18403133735945
1985,0.7656313697036805,0.14410372350579131,9.571197928362998e-05,7.033595447874733e-09,0.3294095771922166,0.006157566955721515,0.2837425163751435,6.19533411298946,0.4771455042470355,1.0291012081520343,0.508049349265427,37.40449809812943
1986,0.802982121038442,0.19527912318040738,9.734947493887273e-05,6.539140633692702e-09,0.3298766132347853,0.005034194450220383,0.21559863406051955,4.624785664206313,0.36444277952067444,0.5993534601071401,0.38995311942577054,54.852295018248434
1987,0.8870116550687245,0.2403652220290541,8.339863750077953e-05,2.8211945133216983e-09,0.3909691340191276,0.006406060416060514,0.28384116381420743,4.685849652702879,0.43526824891786375,0.8429388763330139,0.5052592562052955,46.67408182599847
1988,0.9571474386207935,0.1671871693934127,0.00017231524424431562,1.7012995215758525e-08,0.2764172885123181,0.0046268146888782885,0.2250747822108975,3.777279882504952,0.311091031744579,0.6005468217379977,0.37916243876299294,54.144150776688754
1989,0.7116747748079661,0.2833679200350237,0.0003048319519389549,2.340136180878557e-08,0.6212030241554736,0.010170565895195409,0.41375259771709716,7.783778720803207,0.518884026749194,1.1621189400521281,0.7000231332708001,41.77927622773448
1990,0.9917616135334347,0.10261200881994119,0.00012611177400791593,1.7816945305433423e-08,0.3247147229278678,0.0063439471213827085,0.25239316788554106,5.6734937930383085,0.462868880557288,0.8355216503467031,0.45030282203616995,38.11206935767171
1991,1.0403633832070223,0.2863676839411035,0.00012153077485629558,5.404248290115352e-09,0.4968183042485758,0.007901851800097401,0.3028120462773082,7.743537574096646,0.41112675192938214,0.9219649559523633,0.5611961417986168,33.71459643621378
1992,1.496602717220069,0.17459075262201498,0.00020178056159333936,1.559999567131917e-08,0.47341543721550006,0.007752972020636071,0.30424723011575316,7.407049060626206,0.3889790778451401,0.8892816258609009,0.49044999036460407,66.27943247884582
1993,0.9792271418877022,0.22037684824646347,5.718801243726302e-05,6.421505276259247e-09,0.4220999845232359,0.0067332691589608905,0.2869760622494065,5.957075102867032,0.6259597470757275,0.895143092636397,0.5188209922009618,46.73790026258863
1994,1.344640761211161,0.18847197012402778,7.550454758306892e-05,5.030140600922963e-09,0.40523606832852443,0.008060097172738874,0.28401593515578877,4.852605853079572,0.4816425736320833,0.9242743525918814,0.48730876719549215,45.46011766294818
1995,0.6588037382313386,0.1506475018268875,4.1323827477683735e-05,1.1478648419482297e-08,0.3544099213394094,0.007396709615381296,0.27360334688135374,4.568686715687426,0.3393036134656041,0.7335165429867307,0.4592807314303839,57.384745832171454
